api,operator,year,month,oil_bbl,gas_mcf,water_bbl,days_produced
42423000760001,Independence Resources Management LLC,2024,1,3467,5758,6795,30
42423000760001,Independence Resources Management LLC,2024,2,2610,3372,1468,30
42423000760001,Independence Resources Management LLC,2024,3,1610,3041,2253,30
42423000760001,Independence Resources Management LLC,2024,4,870,441,1874,30
42423000760001,Independence Resources Management LLC,2024,5,325,458,152,30
42423000760001,Independence Resources Management LLC,2024,6,109,142,221,30
42423000760001,Independence Resources Management LLC,2024,7,37,22,78,30
42423000760001,Independence Resources Management LLC,2024,8,9,5,13,30
42423000760001,Independence Resources Management LLC,2024,9,2,1,2,30
42423000760001,Independence Resources Management LLC,2024,10,0,0,0,0
42423000770001,Permian Resources Operating LLC,2024,1,1124,1697,1062,30
42423000770001,Permian Resources Operating LLC,2024,2,949,808,675,30
42423000770001,Permian Resources Operating LLC,2024,3,664,917,503,30
42423000770001,Permian Resources Operating LLC,2024,4,420,215,94,30
42423000770001,Permian Resources Operating LLC,2024,5,253,397,296,30
42423000770001,Permian Resources Operating LLC,2024,6,142,222,282,30
42423000770001,Permian Resources Operating LLC,2024,7,67,90,136,30
42423000770001,Permian Resources Operating LLC,2024,8,25,19,19,30
42423000770001,Permian Resources Operating LLC,2024,9,10,6,9,30
42423000770001,Permian Resources Operating LLC,2024,10,3,4,3,30
42423000780102,ConocoPhillips Company,2024,1,3647,5813,9100,30
42423000780102,ConocoPhillips Company,2024,2,2652,1416,3527,30
42423000780102,ConocoPhillips Company,2024,3,2022,1975,4261,30
42423000780102,ConocoPhillips Company,2024,4,1153,1685,2515,30
42423000780102,ConocoPhillips Company,2024,5,579,1155,146,30
42423000780102,ConocoPhillips Company,2024,6,253,136,607,30
42423000780102,ConocoPhillips Company,2024,7,99,132,55,30
42423000780102,ConocoPhillips Company,2024,8,41,72,33,30
42423000780102,ConocoPhillips Company,2024,9,12,12,5,30
42423000780102,ConocoPhillips Company,2024,10,3,2,3,30
42423000790000,Laredo Petroleum Inc,2024,1,4244,7193,8268,30
42423000790000,Laredo Petroleum Inc,2024,2,3505,6330,907,30
42423000790000,Laredo Petroleum Inc,2024,3,2712,4727,3366,30
42423000790000,Laredo Petroleum Inc,2024,4,1603,2391,3499,30
42423000790000,Laredo Petroleum Inc,2024,5,1082,1816,2387,30
42423000790000,Laredo Petroleum Inc,2024,6,543,421,1149,30
42423000790000,Laredo Petroleum Inc,2024,7,231,274,571,30
42423000790000,Laredo Petroleum Inc,2024,8,94,153,70,30
42423000790000,Laredo Petroleum Inc,2024,9,38,35,36,30
42423000790000,Laredo Petroleum Inc,2024,10,14,24,10,30
42423000800100,Apache Corporation,2024,1,1221,2042,858,30
42423000800100,Apache Corporation,2024,2,1086,584,2423,30
42423000800100,Apache Corporation,2024,3,741,1257,1547,30
42423000800100,Apache Corporation,2024,4,409,663,85,30
42423000800100,Apache Corporation,2024,5,225,415,553,30
42423000800100,Apache Corporation,2024,6,97,48,48,30
42423000800100,Apache Corporation,2024,7,30,52,21,30
42423000800100,Apache Corporation,2024,8,11,8,18,30
42423000800100,Apache Corporation,2024,9,3,1,6,30
42423000800100,Apache Corporation,2024,10,1,0,0,30
42329000810002,Centennial Resource Production LLC,2024,1,4057,6450,4658,30
42329000810002,Centennial Resource Production LLC,2024,2,3515,4365,5494,30
42329000810002,Centennial Resource Production LLC,2024,3,1836,1343,3075,30
42329000810002,Centennial Resource Production LLC,2024,4,959,609,1277,30
42329000810002,Centennial Resource Production LLC,2024,5,410,562,767,30
42329000810002,Centennial Resource Production LLC,2024,6,135,257,182,30
42329000810002,Centennial Resource Production LLC,2024,7,41,33,23,30
42329000810002,Centennial Resource Production LLC,2024,8,12,18,16,30
42329000810002,Centennial Resource Production LLC,2024,9,2,3,0,30
42329000810002,Centennial Resource Production LLC,2024,10,0,0,0,0
42329000820100,Centennial Resource Production LLC,2024,1,7106,9031,12928,30
42329000820100,Centennial Resource Production LLC,2024,2,4747,5093,2363,30
42329000820100,Centennial Resource Production LLC,2024,3,3242,4409,6849,30
42329000820100,Centennial Resource Production LLC,2024,4,1656,1819,3854,30
42329000820100,Centennial Resource Production LLC,2024,5,821,762,276,30
42329000820100,Centennial Resource Production LLC,2024,6,278,391,156,30
42329000820100,Centennial Resource Production LLC,2024,7,106,53,108,30
42329000820100,Centennial Resource Production LLC,2024,8,26,22,55,30
42329000820100,Centennial Resource Production LLC,2024,9,7,6,11,30
42329000820100,Centennial Resource Production LLC,2024,10,1,1,2,30
42329000830001,Parsley Energy Operations LLC,2024,1,3368,5978,4772,30
42329000830001,Parsley Energy Operations LLC,2024,2,2661,1455,6228,30
42329000830001,Parsley Energy Operations LLC,2024,3,1684,1367,1120,30
42329000830001,Parsley Energy Operations LLC,2024,4,958,1381,1762,30
42329000830001,Parsley Energy Operations LLC,2024,5,444,421,741,30
42329000830001,Parsley Energy Operations LLC,2024,6,180,133,212,30
42329000830001,Parsley Energy Operations LLC,2024,7,69,105,163,30
42329000830001,Parsley Energy Operations LLC,2024,8,22,12,53,30
42329000830001,Parsley Energy Operations LLC,2024,9,6,5,3,30
42329000830001,Parsley Energy Operations LLC,2024,10,1,1,2,30
42329000840002,Callon Petroleum Operating Company,2024,1,1869,3156,1635,30
42329000840002,Callon Petroleum Operating Company,2024,2,1739,1792,468,30
42329000840002,Callon Petroleum Operating Company,2024,3,1320,1862,1464,30
42329000840002,Callon Petroleum Operating Company,2024,4,851,971,726,30
42329000840002,Callon Petroleum Operating Company,2024,5,496,850,674,30
42329000840002,Callon Petroleum Operating Company,2024,6,255,411,356,30
42329000840002,Callon Petroleum Operating Company,2024,7,128,243,25,30
42329000840002,Callon Petroleum Operating Company,2024,8,55,78,104,30
42329000840002,Callon Petroleum Operating Company,2024,9,23,33,30,30
42329000840002,Callon Petroleum Operating Company,2024,10,8,9,11,30
42329000850002,Apache Corporation,2024,1,3831,6033,593,30
42329000850002,Apache Corporation,2024,2,3422,2799,8222,30
42329000850002,Apache Corporation,2024,3,2121,4036,2650,30
42329000850002,Apache Corporation,2024,4,1113,736,514,30
42329000850002,Apache Corporation,2024,5,463,794,489,30
42329000850002,Apache Corporation,2024,6,208,150,110,30
42329000850002,Apache Corporation,2024,7,63,112,125,30
42329000850002,Apache Corporation,2024,8,19,32,3,30
42329000850002,Apache Corporation,2024,9,5,5,9,30
42329000850002,Apache Corporation,2024,10,1,1,2,30
42329000860002,EOG Resources Inc,2024,1,4872,6440,5024,30
42329000860002,EOG Resources Inc,2024,2,4231,7277,795,30
42329000860002,EOG Resources Inc,2024,3,3231,2397,688,30
42329000860002,EOG Resources Inc,2024,4,2051,3486,854,30
42329000860002,EOG Resources Inc,2024,5,1012,1502,1994,30
42329000860002,EOG Resources Inc,2024,6,586,1000,838,30
42329000860002,EOG Resources Inc,2024,7,268,346,382,30
42329000860002,EOG Resources Inc,2024,8,94,91,59,30
42329000860002,EOG Resources Inc,2024,9,41,79,54,30
42329000860002,EOG Resources Inc,2024,10,11,15,18,30
42329000870000,Centennial Resource Production LLC,2024,1,6257,11975,7324,30
42329000870000,Centennial Resource Production LLC,2024,2,4692,7023,5449,30
42329000870000,Centennial Resource Production LLC,2024,3,2570,1816,4981,30
42329000870000,Centennial Resource Production LLC,2024,4,1165,2151,2629,30
42329000870000,Centennial Resource Production LLC,2024,5,399,377,135,30
42329000870000,Centennial Resource Production LLC,2024,6,116,136,106,30
42329000870000,Centennial Resource Production LLC,2024,7,28,16,48,30
42329000870000,Centennial Resource Production LLC,2024,8,5,5,5,30
42329000870000,Centennial Resource Production LLC,2024,9,1,0,0,30
42329000870000,Centennial Resource Production LLC,2024,10,0,0,0,0
42329000880001,Parsley Energy Operations LLC,2024,1,6318,9407,15051,30
42329000880001,Parsley Energy Operations LLC,2024,2,5105,9362,11779,30
42329000880001,Parsley Energy Operations LLC,2024,3,2938,2083,5600,30
42329000880001,Parsley Energy Operations LLC,2024,4,1452,1399,3552,30
42329000880001,Parsley Energy Operations LLC,2024,5,684,793,1465,30
42329000880001,Parsley Energy Operations LLC,2024,6,266,240,282,30
42329000880001,Parsley Energy Operations LLC,2024,7,82,115,30,30
42329000880001,Parsley Energy Operations LLC,2024,8,28,49,53,30
42329000880001,Parsley Energy Operations LLC,2024,9,6,9,9,30
42329000880001,Parsley Energy Operations LLC,2024,10,1,0,1,30
42329000890000,Apache Corporation,2024,1,4981,8348,10183,30
42329000890000,Apache Corporation,2024,2,4359,2397,10008,30
42329000890000,Apache Corporation,2024,3,2188,2131,4521,30
42329000890000,Apache Corporation,2024,4,1149,1569,2115,30
42329000890000,Apache Corporation,2024,5,412,566,984,30
42329000890000,Apache Corporation,2024,6,122,66,31,30
42329000890000,Apache Corporation,2024,7,30,28,70,30
42329000890000,Apache Corporation,2024,8,6,10,5,30
42329000890000,Apache Corporation,2024,9,1,0,1,30
42329000890000,Apache Corporation,2024,10,0,0,0,0
42329000900101,Centennial Resource Production LLC,2024,1,3010,1736,1288,30
42329000900101,Centennial Resource Production LLC,2024,2,2184,1487,1955,30
42329000900101,Centennial Resource Production LLC,2024,3,1698,2129,3926,30
42329000900101,Centennial Resource Production LLC,2024,4,913,1693,758,30
42329000900101,Centennial Resource Production LLC,2024,5,436,364,1085,30
42329000900101,Centennial Resource Production LLC,2024,6,165,159,106,30
42329000900101,Centennial Resource Production LLC,2024,7,62,69,19,30
42329000900101,Centennial Resource Production LLC,2024,8,21,26,5,30
42329000900101,Centennial Resource Production LLC,2024,9,5,6,8,30
42329000900101,Centennial Resource Production LLC,2024,10,1,1,1,30
42329000910001,Diamondback E&P LLC,2024,1,5277,5699,8763,30
42329000910001,Diamondback E&P LLC,2024,2,3767,6720,4780,30
42329000910001,Diamondback E&P LLC,2024,3,2777,4854,1043,30
42329000910001,Diamondback E&P LLC,2024,4,1592,1002,1847,30
42329000910001,Diamondback E&P LLC,2024,5,762,906,100,30
42329000910001,Diamondback E&P LLC,2024,6,309,256,696,30
42329000910001,Diamondback E&P LLC,2024,7,126,82,167,30
42329000910001,Diamondback E&P LLC,2024,8,40,27,42,30
42329000910001,Diamondback E&P LLC,2024,9,13,21,3,30
42329000910001,Diamondback E&P LLC,2024,10,3,3,6,30
42329000920002,Callon Petroleum Operating Company,2024,1,3003,2291,4563,30
42329000920002,Callon Petroleum Operating Company,2024,2,2365,4663,5114,30
42329000920002,Callon Petroleum Operating Company,2024,3,1848,2951,1981,30
42329000920002,Callon Petroleum Operating Company,2024,4,1094,2034,1781,30
42329000920002,Callon Petroleum Operating Company,2024,5,537,533,1305,30
42329000920002,Callon Petroleum Operating Company,2024,6,272,151,557,30
42329000920002,Callon Petroleum Operating Company,2024,7,119,162,286,30
42329000920002,Callon Petroleum Operating Company,2024,8,47,84,43,30
42329000920002,Callon Petroleum Operating Company,2024,9,14,7,20,30
42329000920002,Callon Petroleum Operating Company,2024,10,5,9,7,30
42329000930100,Apache Corporation,2024,1,7855,7792,6024,30
42329000930100,Apache Corporation,2024,2,5969,3372,2522,30
42329000930100,Apache Corporation,2024,3,3329,2536,1400,30
42329000930100,Apache Corporation,2024,4,1851,3574,4533,30
42329000930100,Apache Corporation,2024,5,798,837,1255,30
42329000930100,Apache Corporation,2024,6,252,406,49,30
42329000930100,Apache Corporation,2024,7,86,79,158,30
42329000930100,Apache Corporation,2024,8,19,25,27,30
42329000930100,Apache Corporation,2024,9,5,6,6,30
42329000930100,Apache Corporation,2024,10,1,1,1,30
42329000940002,Centennial Resource Production LLC,2024,1,2472,3235,5633,30
42329000940002,Centennial Resource Production LLC,2024,2,2018,2803,4471,30
42329000940002,Centennial Resource Production LLC,2024,3,1419,1115,3099,30
42329000940002,Centennial Resource Production LLC,2024,4,639,812,1311,30
42329000940002,Centennial Resource Production LLC,2024,5,284,205,402,30
42329000940002,Centennial Resource Production LLC,2024,6,108,108,137,30
42329000940002,Centennial Resource Production LLC,2024,7,30,22,30,30
42329000940002,Centennial Resource Production LLC,2024,8,8,5,11,30
42329000940002,Centennial Resource Production LLC,2024,9,1,1,1,30
42329000940002,Centennial Resource Production LLC,2024,10,0,0,0,0
42329000950002,Cimarex Energy Company,2024,1,7764,12585,6802,30
42329000950002,Cimarex Energy Company,2024,2,5845,5061,11006,30
42329000950002,Cimarex Energy Company,2024,3,3619,4288,3343,30
42329000950002,Cimarex Energy Company,2024,4,2029,4041,3718,30
42329000950002,Cimarex Energy Company,2024,5,791,732,1658,30
42329000950002,Cimarex Energy Company,2024,6,287,302,565,30
42329000950002,Cimarex Energy Company,2024,7,105,199,74,30
42329000950002,Cimarex Energy Company,2024,8,27,43,28,30
42329000950002,Cimarex Energy Company,2024,9,8,6,4,30
42329000950002,Cimarex Energy Company,2024,10,1,1,0,30
42329000960001,Concho Resources Inc,2024,1,2082,1528,1510,30
42329000960001,Concho Resources Inc,2024,2,2037,3471,2442,30
42329000960001,Concho Resources Inc,2024,3,1246,1941,1519,30
42329000960001,Concho Resources Inc,2024,4,817,937,500,30
42329000960001,Concho Resources Inc,2024,5,425,328,934,30
42329000960001,Concho Resources Inc,2024,6,185,95,147,30
42329000960001,Concho Resources Inc,2024,7,78,132,68,30
42329000960001,Concho Resources Inc,2024,8,30,29,34,30
42329000960001,Concho Resources Inc,2024,9,9,16,10,30
42329000960001,Concho Resources Inc,2024,10,3,2,3,30
42329000970102,Endeavor Energy Resources LP,2024,1,2067,3069,2860,30
42329000970102,Endeavor Energy Resources LP,2024,2,1810,1536,2923,30
42329000970102,Endeavor Energy Resources LP,2024,3,1055,559,1335,30
42329000970102,Endeavor Energy Resources LP,2024,4,563,913,161,30
42329000970102,Endeavor Energy Resources LP,2024,5,192,275,64,30
42329000970102,Endeavor Energy Resources LP,2024,6,68,119,116,30
42329000970102,Endeavor Energy Resources LP,2024,7,19,34,25,30
42329000970102,Endeavor Energy Resources LP,2024,8,5,6,4,30
42329000970102,Endeavor Energy Resources LP,2024,9,1,1,1,30
42329000970102,Endeavor Energy Resources LP,2024,10,0,0,0,0
42329000980100,Marathon Oil Company,2024,1,7021,6164,3991,30
42329000980100,Marathon Oil Company,2024,2,5272,4628,12660,30
42329000980100,Marathon Oil Company,2024,3,3032,4196,6665,30
42329000980100,Marathon Oil Company,2024,4,1761,3213,3098,30
42329000980100,Marathon Oil Company,2024,5,669,793,1527,30
42329000980100,Marathon Oil Company,2024,6,303,163,521,30
42329000980100,Marathon Oil Company,2024,7,87,68,43,30
42329000980100,Marathon Oil Company,2024,8,28,19,9,30
42329000980100,Marathon Oil Company,2024,9,6,4,0,30
42329000980100,Marathon Oil Company,2024,10,1,1,1,30
42329000990100,Endeavor Energy Resources LP,2024,1,2673,1539,469,30
42329000990100,Endeavor Energy Resources LP,2024,2,1953,2253,1283,30
42329000990100,Endeavor Energy Resources LP,2024,3,1629,2772,673,30
42329000990100,Endeavor Energy Resources LP,2024,4,855,1591,446,30
42329000990100,Endeavor Energy Resources LP,2024,5,479,604,482,30
42329000990100,Endeavor Energy Resources LP,2024,6,187,344,31,30
42329000990100,Endeavor Energy Resources LP,2024,7,82,152,153,30
42329000990100,Endeavor Energy Resources LP,2024,8,26,15,55,30
42329000990100,Endeavor Energy Resources LP,2024,9,8,5,15,30
42329000990100,Endeavor Energy Resources LP,2024,10,2,2,2,30
42329001000002,Matador Production Company,2024,1,3157,3409,2840,30
42329001000002,Matador Production Company,2024,2,2622,2472,2176,30
42329001000002,Matador Production Company,2024,3,1904,2903,2016,30
42329001000002,Matador Production Company,2024,4,1266,1405,1978,30
42329001000002,Matador Production Company,2024,5,623,857,1248,30
42329001000002,Matador Production Company,2024,6,242,206,177,30
42329001000002,Matador Production Company,2024,7,104,160,117,30
42329001000002,Matador Production Company,2024,8,32,28,23,30
42329001000002,Matador Production Company,2024,9,10,6,18,30
42329001000002,Matador Production Company,2024,10,2,3,4,30
42329001010002,Diamondback E&P LLC,2024,1,3712,2553,3352,30
42329001010002,Diamondback E&P LLC,2024,2,3116,2689,7769,30
42329001010002,Diamondback E&P LLC,2024,3,1818,2412,1800,30
42329001010002,Diamondback E&P LLC,2024,4,1099,1296,1594,30
42329001010002,Diamondback E&P LLC,2024,5,511,324,379,30
42329001010002,Diamondback E&P LLC,2024,6,214,277,514,30
42329001010002,Diamondback E&P LLC,2024,7,70,87,139,30
42329001010002,Diamondback E&P LLC,2024,8,24,43,31,30
42329001010002,Diamondback E&P LLC,2024,9,6,10,13,30
42329001010002,Diamondback E&P LLC,2024,10,1,1,0,30
42329001020002,Permian Resources Operating LLC,2024,1,4336,4236,3951,30
42329001020002,Permian Resources Operating LLC,2024,2,3559,5868,5314,30
42329001020002,Permian Resources Operating LLC,2024,3,2184,4173,3885,30
42329001020002,Permian Resources Operating LLC,2024,4,1130,1508,458,30
42329001020002,Permian Resources Operating LLC,2024,5,512,920,1133,30
42329001020002,Permian Resources Operating LLC,2024,6,211,354,300,30
42329001020002,Permian Resources Operating LLC,2024,7,58,69,109,30
42329001020002,Permian Resources Operating LLC,2024,8,17,13,13,30
42329001020002,Permian Resources Operating LLC,2024,9,3,5,5,30
42329001020002,Permian Resources Operating LLC,2024,10,0,0,0,0
42329001030001,Parsley Energy Operations LLC,2024,1,6605,7173,7172,30
42329001030001,Parsley Energy Operations LLC,2024,2,5921,6939,7700,30
42329001030001,Parsley Energy Operations LLC,2024,3,4420,6090,3055,30
42329001030001,Parsley Energy Operations LLC,2024,4,2905,4889,472,30
42329001030001,Parsley Energy Operations LLC,2024,5,1584,1119,1653,30
42329001030001,Parsley Energy Operations LLC,2024,6,731,1171,331,30
42329001030001,Parsley Energy Operations LLC,2024,7,300,497,368,30
42329001030001,Parsley Energy Operations LLC,2024,8,107,193,71,30
42329001030001,Parsley Energy Operations LLC,2024,9,37,64,70,30
42329001030001,Parsley Energy Operations LLC,2024,10,13,21,25,30
42329001040002,Cimarex Energy Company,2024,1,3025,2320,3057,30
42329001040002,Cimarex Energy Company,2024,2,2038,2985,3584,30
42329001040002,Cimarex Energy Company,2024,3,1420,721,3355,30
42329001040002,Cimarex Energy Company,2024,4,829,878,1149,30
42329001040002,Cimarex Energy Company,2024,5,367,501,754,30
42329001040002,Cimarex Energy Company,2024,6,143,233,324,30
42329001040002,Cimarex Energy Company,2024,7,41,22,58,30
42329001040002,Cimarex Energy Company,2024,8,12,9,12,30
42329001040002,Cimarex Energy Company,2024,9,3,3,4,30
42329001040002,Cimarex Energy Company,2024,10,0,0,0,0
42329001050001,Laredo Petroleum Inc,2024,1,2888,5596,2344,30
42329001050001,Laredo Petroleum Inc,2024,2,2095,2786,1240,30
42329001050001,Laredo Petroleum Inc,2024,3,1064,948,1633,30
42329001050001,Laredo Petroleum Inc,2024,4,423,609,183,30
42329001050001,Laredo Petroleum Inc,2024,5,154,261,333,30
42329001050001,Laredo Petroleum Inc,2024,6,43,73,69,30
42329001050001,Laredo Petroleum Inc,2024,7,9,10,1,30
42329001050001,Laredo Petroleum Inc,2024,8,1,1,2,30
42329001050001,Laredo Petroleum Inc,2024,9,0,0,0,0
42329001050001,Laredo Petroleum Inc,2024,10,0,0,0,0
42329001060001,Laredo Petroleum Inc,2024,1,6434,11117,2356,30
42329001060001,Laredo Petroleum Inc,2024,2,5364,3829,12842,30
42329001060001,Laredo Petroleum Inc,2024,3,4070,2930,2065,30
42329001060001,Laredo Petroleum Inc,2024,4,2693,4494,447,30
42329001060001,Laredo Petroleum Inc,2024,5,1475,1948,2894,30
42329001060001,Laredo Petroleum Inc,2024,6,778,781,1137,30
42329001060001,Laredo Petroleum Inc,2024,7,335,354,621,30
42329001060001,Laredo Petroleum Inc,2024,8,151,85,291,30
42329001060001,Laredo Petroleum Inc,2024,9,49,32,27,30
42329001060001,Laredo Petroleum Inc,2024,10,17,16,12,30
42329001070100,Callon Petroleum Operating Company,2024,1,3954,2479,9458,30
42329001070100,Callon Petroleum Operating Company,2024,2,3498,4858,4493,30
42329001070100,Callon Petroleum Operating Company,2024,3,2532,2387,482,30
42329001070100,Callon Petroleum Operating Company,2024,4,1333,1351,3040,30
42329001070100,Callon Petroleum Operating Company,2024,5,771,528,269,30
42329001070100,Callon Petroleum Operating Company,2024,6,317,165,773,30
42329001070100,Callon Petroleum Operating Company,2024,7,142,239,237,30
42329001070100,Callon Petroleum Operating Company,2024,8,48,81,81,30
42329001070100,Callon Petroleum Operating Company,2024,9,15,10,29,30
42329001070100,Callon Petroleum Operating Company,2024,10,4,2,8,30
42329001080002,Endeavor Energy Resources LP,2024,1,6082,10540,1185,30
42329001080002,Endeavor Energy Resources LP,2024,2,4931,5409,2201,30
42329001080002,Endeavor Energy Resources LP,2024,3,3070,2793,2206,30
42329001080002,Endeavor Energy Resources LP,2024,4,1459,1712,1204,30
42329001080002,Endeavor Energy Resources LP,2024,5,592,612,1321,30
42329001080002,Endeavor Energy Resources LP,2024,6,183,113,110,30
42329001080002,Endeavor Energy Resources LP,2024,7,56,50,15,30
42329001080002,Endeavor Energy Resources LP,2024,8,13,8,22,30
42329001080002,Endeavor Energy Resources LP,2024,9,3,4,7,30
42329001080002,Endeavor Energy Resources LP,2024,10,0,0,0,0
42329001090000,Independence Resources Management LLC,2024,1,6268,7101,14560,30
42329001090000,Independence Resources Management LLC,2024,2,6146,3275,15311,30
42329001090000,Independence Resources Management LLC,2024,3,3904,4376,8881,30
42329001090000,Independence Resources Management LLC,2024,4,2802,5239,6113,30
42329001090000,Independence Resources Management LLC,2024,5,1374,1140,3338,30
42329001090000,Independence Resources Management LLC,2024,6,735,1151,1053,30
42329001090000,Independence Resources Management LLC,2024,7,303,557,94,30
42329001090000,Independence Resources Management LLC,2024,8,117,80,45,30
42329001090000,Independence Resources Management LLC,2024,9,46,73,55,30
42329001090000,Independence Resources Management LLC,2024,10,14,25,11,30
42329001100002,Marathon Oil Company,2024,1,3468,2299,658,30
42329001100002,Marathon Oil Company,2024,2,2198,3965,2853,30
42329001100002,Marathon Oil Company,2024,3,1265,2223,3073,30
42329001100002,Marathon Oil Company,2024,4,581,1072,1432,30
42329001100002,Marathon Oil Company,2024,5,176,132,348,30
42329001100002,Marathon Oil Company,2024,6,47,51,23,30
42329001100002,Marathon Oil Company,2024,7,11,19,5,30
42329001100002,Marathon Oil Company,2024,8,1,1,0,30
42329001100002,Marathon Oil Company,2024,9,0,0,0,0
42329001100002,Marathon Oil Company,2024,10,0,0,0,0
42329001110100,Callon Petroleum Operating Company,2024,1,4621,5258,10370,30
42329001110100,Callon Petroleum Operating Company,2024,2,4025,2028,1744,30
42329001110100,Callon Petroleum Operating Company,2024,3,2691,3347,2096,30
42329001110100,Callon Petroleum Operating Company,2024,4,1641,3240,3349,30
42329001110100,Callon Petroleum Operating Company,2024,5,841,1639,1025,30
42329001110100,Callon Petroleum Operating Company,2024,6,399,642,611,30
42329001110100,Callon Petroleum Operating Company,2024,7,159,279,121,30
42329001110100,Callon Petroleum Operating Company,2024,8,61,96,140,30
42329001110100,Callon Petroleum Operating Company,2024,9,22,27,24,30
42329001110100,Callon Petroleum Operating Company,2024,10,6,10,4,30
42329001120000,Parsley Energy Operations LLC,2024,1,4760,7297,3860,30
42329001120000,Parsley Energy Operations LLC,2024,2,3563,2843,7639,30
42329001120000,Parsley Energy Operations LLC,2024,3,2444,2143,2873,30
42329001120000,Parsley Energy Operations LLC,2024,4,1084,2149,333,30
42329001120000,Parsley Energy Operations LLC,2024,5,396,324,409,30
42329001120000,Parsley Energy Operations LLC,2024,6,136,104,261,30
42329001120000,Parsley Energy Operations LLC,2024,7,43,53,46,30
42329001120000,Parsley Energy Operations LLC,2024,8,11,6,7,30
42329001120000,Parsley Energy Operations LLC,2024,9,2,1,2,30
42329001120000,Parsley Energy Operations LLC,2024,10,0,0,0,0
42329001130101,Parsley Energy Operations LLC,2024,1,4402,3125,9704,30
42329001130101,Parsley Energy Operations LLC,2024,2,2748,1393,6661,30
42329001130101,Parsley Energy Operations LLC,2024,3,1840,2471,1990,30
42329001130101,Parsley Energy Operations LLC,2024,4,774,1336,186,30
42329001130101,Parsley Energy Operations LLC,2024,5,303,319,748,30
42329001130101,Parsley Energy Operations LLC,2024,6,81,57,102,30
42329001130101,Parsley Energy Operations LLC,2024,7,19,30,8,30
42329001130101,Parsley Energy Operations LLC,2024,8,3,4,3,30
42329001130101,Parsley Energy Operations LLC,2024,9,0,0,0,0
42329001130101,Parsley Energy Operations LLC,2024,10,0,0,0,0
42329001140001,Matador Production Company,2024,1,5923,6562,1046,30
42329001140001,Matador Production Company,2024,2,4556,4820,1464,30
42329001140001,Matador Production Company,2024,3,2719,5402,5174,30
42329001140001,Matador Production Company,2024,4,1263,1323,1497,30
42329001140001,Matador Production Company,2024,5,521,383,337,30
42329001140001,Matador Production Company,2024,6,169,119,302,30
42329001140001,Matador Production Company,2024,7,44,44,41,30
42329001140001,Matador Production Company,2024,8,10,5,20,30
42329001140001,Matador Production Company,2024,9,2,2,1,30
42329001140001,Matador Production Company,2024,10,0,0,0,0
42329001150001,Diamondback E&P LLC,2024,1,3931,6183,2659,30
42329001150001,Diamondback E&P LLC,2024,2,2930,2229,6809,30
42329001150001,Diamondback E&P LLC,2024,3,1580,845,3386,30
42329001150001,Diamondback E&P LLC,2024,4,674,369,1515,30
42329001150001,Diamondback E&P LLC,2024,5,278,197,442,30
42329001150001,Diamondback E&P LLC,2024,6,82,160,193,30
42329001150001,Diamondback E&P LLC,2024,7,21,20,17,30
42329001150001,Diamondback E&P LLC,2024,8,4,7,3,30
42329001150001,Diamondback E&P LLC,2024,9,0,0,0,0
42329001150001,Diamondback E&P LLC,2024,10,0,0,0,0
42329001160001,SM Energy Company,2024,1,2770,3570,1752,30
42329001160001,SM Energy Company,2024,2,2052,2472,2656,30
42329001160001,SM Energy Company,2024,3,1221,2008,2004,30
42329001160001,SM Energy Company,2024,4,534,294,916,30
42329001160001,SM Energy Company,2024,5,191,184,232,30
42329001160001,SM Energy Company,2024,6,53,89,103,30
42329001160001,SM Energy Company,2024,7,14,26,6,30
42329001160001,SM Energy Company,2024,8,3,2,6,30
42329001160001,SM Energy Company,2024,9,0,0,0,0
42329001160001,SM Energy Company,2024,10,0,0,0,0
42329001170000,Matador Production Company,2024,1,3519,3103,5215,30
42329001170000,Matador Production Company,2024,2,2644,1324,5557,30
42329001170000,Matador Production Company,2024,3,1546,2680,3734,30
42329001170000,Matador Production Company,2024,4,733,1216,1195,30
42329001170000,Matador Production Company,2024,5,294,562,239,30
42329001170000,Matador Production Company,2024,6,94,76,126,30
42329001170000,Matador Production Company,2024,7,27,43,30,30
42329001170000,Matador Production Company,2024,8,6,7,1,30
42329001170000,Matador Production Company,2024,9,1,0,1,30
42329001170000,Matador Production Company,2024,10,0,0,0,0
42329001180102,Endeavor Energy Resources LP,2024,1,3091,3808,1940,30
42329001180102,Endeavor Energy Resources LP,2024,2,2657,1437,3530,30
42329001180102,Endeavor Energy Resources LP,2024,3,1640,1472,2048,30
42329001180102,Endeavor Energy Resources LP,2024,4,941,1238,1485,30
42329001180102,Endeavor Energy Resources LP,2024,5,476,394,778,30
42329001180102,Endeavor Energy Resources LP,2024,6,169,222,136,30
42329001180102,Endeavor Energy Resources LP,2024,7,59,65,71,30
42329001180102,Endeavor Energy Resources LP,2024,8,16,24,34,30
42329001180102,Endeavor Energy Resources LP,2024,9,5,4,4,30
42329001180102,Endeavor Energy Resources LP,2024,10,0,0,0,0
42329001190001,Devon Energy Production Company LP,2024,1,4897,6439,7545,30
42329001190001,Devon Energy Production Company LP,2024,2,4224,4942,5841,30
42329001190001,Devon Energy Production Company LP,2024,3,2850,3263,3421,30
42329001190001,Devon Energy Production Company LP,2024,4,1796,3047,4180,30
42329001190001,Devon Energy Production Company LP,2024,5,1003,1289,519,30
42329001190001,Devon Energy Production Company LP,2024,6,562,854,815,30
