api,operator,year,month,oil_bbl,gas_mcf,water_bbl,days_produced
42329001130101,Parsley Energy Operations LLC,2023,7,29,20,49,30
42329001130101,Parsley Energy Operations LLC,2023,8,8,4,5,30
42329001130101,Parsley Energy Operations LLC,2023,9,1,0,0,30
42329001130101,Parsley Energy Operations LLC,2023,10,0,0,0,0
42329001130101,Parsley Energy Operations LLC,2023,11,0,0,0,0
42329001130101,Parsley Energy Operations LLC,2023,12,0,0,0,0
42329001140001,Matador Production Company,2023,1,2834,5163,1593,30
42329001140001,Matador Production Company,2023,2,2333,2944,3389,30
42329001140001,Matador Production Company,2023,3,1269,2317,2625,30
42329001140001,Matador Production Company,2023,4,658,1143,324,30
42329001140001,Matador Production Company,2023,5,293,238,251,30
42329001140001,Matador Production Company,2023,6,95,131,95,30
42329001140001,Matador Production Company,2023,7,29,50,20,30
42329001140001,Matador Production Company,2023,8,6,6,2,30
42329001140001,Matador Production Company,2023,9,1,0,1,30
42329001140001,Matador Production Company,2023,10,0,0,0,0
42329001140001,Matador Production Company,2023,11,0,0,0,0
42329001140001,Matador Production Company,2023,12,0,0,0,0
42329001150001,Diamondback E&P LLC,2023,6,4062,4577,6146,30
42329001150001,Diamondback E&P LLC,2023,7,3344,5022,1101,30
42329001150001,Diamondback E&P LLC,2023,8,1652,2005,2942,30
42329001150001,Diamondback E&P LLC,2023,9,666,717,948,30
42329001150001,Diamondback E&P LLC,2023,10,263,458,88,30
42329001150001,Diamondback E&P LLC,2023,11,60,35,30,30
42329001150001,Diamondback E&P LLC,2023,12,14,18,7,30
42329001160001,SM Energy Company,2023,1,9300,11699,16721,30
42329001160001,SM Energy Company,2023,2,7413,7487,12807,30
42329001160001,SM Energy Company,2023,3,4125,5593,7409,30
42329001160001,SM Energy Company,2023,4,1859,1624,2144,30
42329001160001,SM Energy Company,2023,5,728,891,1467,30
42329001160001,SM Energy Company,2023,6,274,418,216,30
42329001160001,SM Energy Company,2023,7,74,101,99,30
42329001160001,SM Energy Company,2023,8,18,35,39,30
42329001160001,SM Energy Company,2023,9,4,3,3,30
42329001160001,SM Energy Company,2023,10,0,0,0,0
42329001160001,SM Energy Company,2023,11,0,0,0,0
42329001160001,SM Energy Company,2023,12,0,0,0,0
42329001170000,Matador Production Company,2023,9,2749,1432,6622,30
42329001170000,Matador Production Company,2023,10,2390,3269,4122,30
42329001170000,Matador Production Company,2023,11,1351,2696,577,30
42329001170000,Matador Production Company,2023,12,621,943,829,30
42329001180102,Endeavor Energy Resources LP,2023,1,7454,13022,1503,30
42329001180102,Endeavor Energy Resources LP,2023,2,5821,8254,14058,30
42329001180102,Endeavor Energy Resources LP,2023,3,3203,6024,7470,30
42329001180102,Endeavor Energy Resources LP,2023,4,1432,2251,3249,30
42329001180102,Endeavor Energy Resources LP,2023,5,522,447,146,30
42329001180102,Endeavor Energy Resources LP,2023,6,159,122,211,30
42329001180102,Endeavor Energy Resources LP,2023,7,36,21,40,30
42329001180102,Endeavor Energy Resources LP,2023,8,8,10,4,30
42329001180102,Endeavor Energy Resources LP,2023,9,1,0,0,30
42329001180102,Endeavor Energy Resources LP,2023,10,0,0,0,0
42329001180102,Endeavor Energy Resources LP,2023,11,0,0,0,0
42329001180102,Endeavor Energy Resources LP,2023,12,0,0,0,0
42329001190001,Devon Energy Production Company LP,2023,1,5033,5898,4107,30
42329001190001,Devon Energy Production Company LP,2023,2,3853,2770,432,30
42329001190001,Devon Energy Production Company LP,2023,3,2716,5374,1485,30
42329001190001,Devon Energy Production Company LP,2023,4,1820,2231,220,30
42329001190001,Devon Energy Production Company LP,2023,5,887,1225,1136,30
42329001190001,Devon Energy Production Company LP,2023,6,416,279,569,30
42329001190001,Devon Energy Production Company LP,2023,7,142,115,154,30
42329001190001,Devon Energy Production Company LP,2023,8,56,83,6,30
42329001190001,Devon Energy Production Company LP,2023,9,18,33,12,30
42329001190001,Devon Energy Production Company LP,2023,10,5,7,5,30
42329001190001,Devon Energy Production Company LP,2023,11,1,1,0,30
42329001190001,Devon Energy Production Company LP,2023,12,0,0,0,0
42329001200002,Devon Energy Production Company LP,2023,8,5533,5012,2022,30
42329001200002,Devon Energy Production Company LP,2023,9,4900,5306,963,30
42329001200002,Devon Energy Production Company LP,2023,10,3664,4792,4068,30
42329001200002,Devon Energy Production Company LP,2023,11,2328,2742,5266,30
42329001200002,Devon Energy Production Company LP,2023,12,1472,1218,2500,30
42329001210000,Matador Production Company,2023,10,7481,5685,6581,30
42329001210000,Matador Production Company,2023,11,5426,7151,7078,30
42329001210000,Matador Production Company,2023,12,3053,3956,1268,30
42329001220001,Marathon Oil Company,2023,1,2899,5777,3846,30
42329001220001,Marathon Oil Company,2023,2,2496,2520,1933,30
42329001220001,Marathon Oil Company,2023,3,1275,937,2771,30
42329001220001,Marathon Oil Company,2023,4,692,1339,480,30
42329001220001,Marathon Oil Company,2023,5,242,333,139,30
42329001220001,Marathon Oil Company,2023,6,78,151,154,30
42329001220001,Marathon Oil Company,2023,7,18,12,32,30
42329001220001,Marathon Oil Company,2023,8,4,6,6,30
42329001220001,Marathon Oil Company,2023,9,0,0,0,0
42329001220001,Marathon Oil Company,2023,10,0,0,0,0
42329001220001,Marathon Oil Company,2023,11,0,0,0,0
42329001220001,Marathon Oil Company,2023,12,0,0,0,0
42329001230001,Pioneer Natural Resources USA Inc,2023,5,6311,9346,1560,30
42329001230001,Pioneer Natural Resources USA Inc,2023,6,4111,5648,6763,30
42329001230001,Pioneer Natural Resources USA Inc,2023,7,2247,2523,818,30
42329001230001,Pioneer Natural Resources USA Inc,2023,8,1050,1306,812,30
42329001230001,Pioneer Natural Resources USA Inc,2023,9,359,437,649,30
42329001230001,Pioneer Natural Resources USA Inc,2023,10,110,110,95,30
42329001230001,Pioneer Natural Resources USA Inc,2023,11,24,14,12,30
42329001230001,Pioneer Natural Resources USA Inc,2023,12,5,2,1,30
42329001240002,EOG Resources Inc,2023,3,10205,12633,19176,30
42329001240002,EOG Resources Inc,2023,4,8029,9955,15118,30
42329001240002,EOG Resources Inc,2023,5,5225,8913,7154,30
42329001240002,EOG Resources Inc,2023,6,3115,3928,2092,30
42329001240002,EOG Resources Inc,2023,7,1457,1551,880,30
42329001240002,EOG Resources Inc,2023,8,578,743,178,30
42329001240002,EOG Resources Inc,2023,9,233,167,96,30
42329001240002,EOG Resources Inc,2023,10,74,128,28,30
42329001240002,EOG Resources Inc,2023,11,21,35,50,30
42329001240002,EOG Resources Inc,2023,12,4,7,8,30
42329001250101,Independence Resources Management LLC,2023,1,3815,6283,9309,30
42329001250101,Independence Resources Management LLC,2023,2,2773,3463,3262,30
42329001250101,Independence Resources Management LLC,2023,3,1759,3463,671,30
42329001250101,Independence Resources Management LLC,2023,4,860,1197,225,30
42329001250101,Independence Resources Management LLC,2023,5,276,374,374,30
42329001250101,Independence Resources Management LLC,2023,6,93,142,185,30
42329001250101,Independence Resources Management LLC,2023,7,20,16,30,30
42329001250101,Independence Resources Management LLC,2023,8,4,7,9,30
42329001250101,Independence Resources Management LLC,2023,9,0,0,0,0
42329001250101,Independence Resources Management LLC,2023,10,0,0,0,0
42329001250101,Independence Resources Management LLC,2023,11,0,0,0,0
42329001250101,Independence Resources Management LLC,2023,12,0,0,0,0
42329001260001,Laredo Petroleum Inc,2023,11,7683,9980,8159,30
42329001260001,Laredo Petroleum Inc,2023,12,5265,5559,3141,30
42329001270002,Centennial Resource Production LLC,2023,1,2866,1662,4686,30
42329001270002,Centennial Resource Production LLC,2023,2,2373,2534,5518,30
42329001270002,Centennial Resource Production LLC,2023,3,1603,1687,3520,30
42329001270002,Centennial Resource Production LLC,2023,4,1056,638,1733,30
42329001270002,Centennial Resource Production LLC,2023,5,561,566,1388,30
42329001270002,Centennial Resource Production LLC,2023,6,262,243,362,30
42329001270002,Centennial Resource Production LLC,2023,7,112,56,185,30
42329001270002,Centennial Resource Production LLC,2023,8,49,87,76,30
42329001270002,Centennial Resource Production LLC,2023,9,17,21,14,30
42329001270002,Centennial Resource Production LLC,2023,10,5,9,11,30
42329001270002,Centennial Resource Production LLC,2023,11,1,1,1,30
42329001270002,Centennial Resource Production LLC,2023,12,0,0,0,0
42329001280000,Concho Resources Inc,2023,1,4463,8207,3202,30
42329001280000,Concho Resources Inc,2023,2,3239,5771,5254,30
42329001280000,Concho Resources Inc,2023,3,2577,4195,1532,30
42329001280000,Concho Resources Inc,2023,4,1296,1820,815,30
42329001280000,Concho Resources Inc,2023,5,775,813,456,30
42329001280000,Concho Resources Inc,2023,6,320,572,652,30
42329001280000,Concho Resources Inc,2023,7,139,181,65,30
42329001280000,Concho Resources Inc,2023,8,48,46,88,30
42329001280000,Concho Resources Inc,2023,9,15,20,14,30
42329001280000,Concho Resources Inc,2023,10,4,5,1,30
42329001280000,Concho Resources Inc,2023,11,1,0,1,30
42329001280000,Concho Resources Inc,2023,12,0,0,0,0
42329001290002,Apache Corporation,2023,1,5952,3118,9213,30
42329001290002,Apache Corporation,2023,2,4860,6186,4964,30
42329001290002,Apache Corporation,2023,3,2653,1923,5528,30
42329001290002,Apache Corporation,2023,4,1117,2031,2617,30
42329001290002,Apache Corporation,2023,5,349,268,242,30
42329001290002,Apache Corporation,2023,6,97,65,72,30
42329001290002,Apache Corporation,2023,7,24,42,36,30
42329001290002,Apache Corporation,2023,8,4,2,9,30
42329001290002,Apache Corporation,2023,9,0,0,0,0
42329001290002,Apache Corporation,2023,10,0,0,0,0
42329001290002,Apache Corporation,2023,11,0,0,0,0
42329001290002,Apache Corporation,2023,12,0,0,0,0
42329001300001,Independence Resources Management LLC,2023,4,6088,8218,2681,30
42329001300001,Independence Resources Management LLC,2023,5,4847,4648,763,30
42329001300001,Independence Resources Management LLC,2023,6,2671,3669,2737,30
42329001300001,Independence Resources Management LLC,2023,7,1321,1615,2209,30
42329001300001,Independence Resources Management LLC,2023,8,455,437,1051,30
42329001300001,Independence Resources Management LLC,2023,9,147,279,150,30
42329001300001,Independence Resources Management LLC,2023,10,44,86,91,30
42329001300001,Independence Resources Management LLC,2023,11,9,6,11,30
42329001300001,Independence Resources Management LLC,2023,12,2,1,1,30
42329001310001,Chevron USA Inc,2023,1,5469,6633,12037,30
42329001310001,Chevron USA Inc,2023,2,4416,4658,10152,30
42329001310001,Chevron USA Inc,2023,3,2915,5407,2873,30
42329001310001,Chevron USA Inc,2023,4,1519,1584,3107,30
42329001310001,Chevron USA Inc,2023,5,645,1261,1300,30
42329001310001,Chevron USA Inc,2023,6,273,137,591,30
42329001310001,Chevron USA Inc,2023,7,93,74,182,30
42329001310001,Chevron USA Inc,2023,8,27,21,23,30
42329001310001,Chevron USA Inc,2023,9,6,7,7,30
42329001310001,Chevron USA Inc,2023,10,1,1,2,30
42329001310001,Chevron USA Inc,2023,11,0,0,0,0
42329001310001,Chevron USA Inc,2023,12,0,0,0,0
42329001320001,Concho Resources Inc,2023,1,3388,5109,4668,30
42329001320001,Concho Resources Inc,2023,2,2854,2771,2919,30
42329001320001,Concho Resources Inc,2023,3,1954,3300,3548,30
42329001320001,Concho Resources Inc,2023,4,1259,1987,1872,30
42329001320001,Concho Resources Inc,2023,5,597,1146,1222,30
42329001320001,Concho Resources Inc,2023,6,268,254,479,30
42329001320001,Concho Resources Inc,2023,7,96,94,92,30
42329001320001,Concho Resources Inc,2023,8,40,36,99,30
42329001320001,Concho Resources Inc,2023,9,12,6,11,30
42329001320001,Concho Resources Inc,2023,10,3,4,7,30
42329001320001,Concho Resources Inc,2023,11,0,0,0,0
42329001320001,Concho Resources Inc,2023,12,0,0,0,0
42329001330001,SM Energy Company,2023,1,6683,9149,6629,30
42329001330001,SM Energy Company,2023,2,5695,11025,2018,30
42329001330001,SM Energy Company,2023,3,3298,5576,913,30
42329001330001,SM Energy Company,2023,4,1458,2501,3191,30
42329001330001,SM Energy Company,2023,5,460,258,208,30
42329001330001,SM Energy Company,2023,6,153,120,44,30
42329001330001,SM Energy Company,2023,7,32,21,4,30
42329001330001,SM Energy Company,2023,8,6,8,2,30
42329001330001,SM Energy Company,2023,9,1,0,1,30
42329001330001,SM Energy Company,2023,10,0,0,0,0
42329001330001,SM Energy Company,2023,11,0,0,0,0
42329001330001,SM Energy Company,2023,12,0,0,0,0
42329001340000,Endeavor Energy Resources LP,2023,1,4133,6906,5391,30
42329001340000,Endeavor Energy Resources LP,2023,2,3246,6336,2095,30
42329001340000,Endeavor Energy Resources LP,2023,3,2344,1924,1763,30
42329001340000,Endeavor Energy Resources LP,2023,4,1217,837,1644,30
42329001340000,Endeavor Energy Resources LP,2023,5,482,364,907,30
42329001340000,Endeavor Energy Resources LP,2023,6,173,228,274,30
42329001340000,Endeavor Energy Resources LP,2023,7,55,52,57,30
42329001340000,Endeavor Energy Resources LP,2023,8,14,23,21,30
42329001340000,Endeavor Energy Resources LP,2023,9,3,1,6,30
42329001340000,Endeavor Energy Resources LP,2023,10,0,0,0,0
42329001340000,Endeavor Energy Resources LP,2023,11,0,0,0,0
42329001340000,Endeavor Energy Resources LP,2023,12,0,0,0,0
42329001350000,ConocoPhillips Company,2023,12,7784,9667,12046,30
42329001360000,Independence Resources Management LLC,2023,1,7725,11510,1619,30
42329001360000,Independence Resources Management LLC,2023,2,6414,7337,2076,30
42329001360000,Independence Resources Management LLC,2023,3,4109,4651,494,30
42329001360000,Independence Resources Management LLC,2023,4,2754,3387,5243,30
42329001360000,Independence Resources Management LLC,2023,5,1127,1482,1465,30
42329001360000,Independence Resources Management LLC,2023,6,455,520,866,30
42329001360000,Independence Resources Management LLC,2023,7,182,361,173,30
42329001360000,Independence Resources Management LLC,2023,8,48,36,85,30
42329001360000,Independence Resources Management LLC,2023,9,12,8,10,30
42329001360000,Independence Resources Management LLC,2023,10,3,4,1,30
42329001360000,Independence Resources Management LLC,2023,11,0,0,0,0
42329001360000,Independence Resources Management LLC,2023,12,0,0,0,0
42329001370100,EOG Resources Inc,2023,1,9144,14365,21328,30
42329001370100,EOG Resources Inc,2023,2,8811,10564,10343,30
42329001370100,EOG Resources Inc,2023,3,7035,5402,6427,30
42329001370100,EOG Resources Inc,2023,4,4040,4997,6449,30
42329001370100,EOG Resources Inc,2023,5,2372,3278,464,30
42329001370100,EOG Resources Inc,2023,6,1378,2699,2698,30
42329001370100,EOG Resources Inc,2023,7,589,761,396,30
42329001370100,EOG Resources Inc,2023,8,288,504,448,30
42329001370100,EOG Resources Inc,2023,9,120,97,175,30
42329001370100,EOG Resources Inc,2023,10,40,60,13,30
42329001370100,EOG Resources Inc,2023,11,14,7,6,30
42329001370100,EOG Resources Inc,2023,12,4,4,5,30
42329001380002,Matador Production Company,2023,1,8479,15525,19654,30
42329001380002,Matador Production Company,2023,2,7155,5387,17401,30
42329001380002,Matador Production Company,2023,3,3522,5279,686,30
42329001380002,Matador Production Company,2023,4,1626,1767,1727,30
42329001380002,Matador Production Company,2023,5,596,1054,1371,30
42329001380002,Matador Production Company,2023,6,164,125,189,30
42329001380002,Matador Production Company,2023,7,40,61,85,30
42329001380002,Matador Production Company,2023,8,9,10,8,30
42329001380002,Matador Production Company,2023,9,1,1,1,30
42329001380002,Matador Production Company,2023,10,0,0,0,0
42329001380002,Matador Production Company,2023,11,0,0,0,0
42329001380002,Matador Production Company,2023,12,0,0,0,0
42329001390001,Pioneer Natural Resources USA Inc,2023,1,10795,7286,5750,30
42329001390001,Pioneer Natural Resources USA Inc,2023,2,7964,5742,18332,30
42329001390001,Pioneer Natural Resources USA Inc,2023,3,5318,6977,10336,30
42329001390001,Pioneer Natural Resources USA Inc,2023,4,3232,2934,3437,30
42329001390001,Pioneer Natural Resources USA Inc,2023,5,1479,934,1274,30
42329001390001,Pioneer Natural Resources USA Inc,2023,6,663,1151,840,30
42329001390001,Pioneer Natural Resources USA Inc,2023,7,243,470,456,30
42329001390001,Pioneer Natural Resources USA Inc,2023,8,70,51,53,30
42329001390001,Pioneer Natural Resources USA Inc,2023,9,20,11,28,30
42329001390001,Pioneer Natural Resources USA Inc,2023,10,5,7,2,30
42329001390001,Pioneer Natural Resources USA Inc,2023,11,1,0,0,30
42329001390001,Pioneer Natural Resources USA Inc,2023,12,0,0,0,0
42329001400002,Permian Resources Operating LLC,2023,7,9568,10065,6745,30
42329001400002,Permian Resources Operating LLC,2023,8,7788,6697,2341,30
42329001400002,Permian Resources Operating LLC,2023,9,4737,3036,3587,30
42329001400002,Permian Resources Operating LLC,2023,10,3104,2070,2532,30
42329001400002,Permian Resources Operating LLC,2023,11,1488,2913,1760,30
42329001400002,Permian Resources Operating LLC,2023,12,573,778,778,30
42329001410000,Devon Energy Production Company LP,2023,1,7702,12846,7963,30
42329001410000,Devon Energy Production Company LP,2023,2,5150,2678,7447,30
42329001410000,Devon Energy Production Company LP,2023,3,3147,5419,1814,30
42329001410000,Devon Energy Production Company LP,2023,4,1175,2326,2001,30
42329001410000,Devon Energy Production Company LP,2023,5,385,678,172,30
42329001410000,Devon Energy Production Company LP,2023,6,119,221,293,30
42329001410000,Devon Energy Production Company LP,2023,7,23,26,3,30
42329001410000,Devon Energy Production Company LP,2023,8,4,5,9,30
42329001410000,Devon Energy Production Company LP,2023,9,0,0,0,0
42329001410000,Devon Energy Production Company LP,2023,10,0,0,0,0
42329001410000,Devon Energy Production Company LP,2023,11,0,0,0,0
42329001410000,Devon Energy Production Company LP,2023,12,0,0,0,0
42329001420102,Occidental Petroleum Corporation,2023,1,5271,2788,5210,30
42329001420102,Occidental Petroleum Corporation,2023,2,3830,4768,531,30
42329001420102,Occidental Petroleum Corporation,2023,3,1943,2191,2535,30
42329001420102,Occidental Petroleum Corporation,2023,4,1021,770,1815,30
42329001420102,Occidental Petroleum Corporation,2023,5,340,621,849,30
42329001420102,Occidental Petroleum Corporation,2023,6,118,158,128,30
42329001420102,Occidental Petroleum Corporation,2023,7,32,39,66,30
42329001420102,Occidental Petroleum Corporation,2023,8,7,9,9,30
42329001420102,Occidental Petroleum Corporation,2023,9,1,1,0,30
42329001420102,Occidental Petroleum Corporation,2023,10,0,0,0,0
42329001420102,Occidental Petroleum Corporation,2023,11,0,0,0,0
42329001420102,Occidental Petroleum Corporation,2023,12,0,0,0,0
42329001430001,EOG Resources Inc,2023,1,5544,9851,12891,30
42329001430001,EOG Resources Inc,2023,2,4348,3060,7045,30
42329001430001,EOG Resources Inc,2023,3,3128,4785,4676,30
42329001430001,EOG Resources Inc,2023,4,1887,1068,3212,30
42329001430001,EOG Resources Inc,2023,5,913,1242,555,30
42329001430001,EOG Resources Inc,2023,6,400,572,569,30
42329001430001,EOG Resources Inc,2023,7,145,106,82,30
42329001430001,EOG Resources Inc,2023,8,42,61,100,30
42329001430001,EOG Resources Inc,2023,9,14,17,33,30
42329001430001,EOG Resources Inc,2023,10,3,4,3,30
42329001430001,EOG Resources Inc,2023,11,0,0,0,0
42329001430001,EOG Resources Inc,2023,12,0,0,0,0
42329001440002,Cimarex Energy Company,2023,1,6300,10886,5430,30
42329001440002,Cimarex Energy Company,2023,2,4403,3738,10575,30
42329001440002,Cimarex Energy Company,2023,3,2873,3964,1954,30
42329001440002,Cimarex Energy Company,2023,4,1327,1726,746,30
42329001440002,Cimarex Energy Company,2023,5,475,864,495,30
42329001440002,Cimarex Energy Company,2023,6,127,76,256,30
42329001440002,Cimarex Energy Company,2023,7,39,65,44,30
42329001440002,Cimarex Energy Company,2023,8,7,12,7,30
42329001440002,Cimarex Energy Company,2023,9,1,1,0,30
42329001440002,Cimarex Energy Company,2023,10,0,0,0,0
42329001440002,Cimarex Energy Company,2023,11,0,0,0,0
42329001440002,Cimarex Energy Company,2023,12,0,0,0,0
42329001450001,Callon Petroleum Operating Company,2023,1,6947,4591,10228,30
42329001450001,Callon Petroleum Operating Company,2023,2,6053,3335,11389,30
42329001450001,Callon Petroleum Operating Company,2023,3,4329,3320,10650,30
42329001450001,Callon Petroleum Operating Company,2023,4,2377,4276,3840,30
42329001450001,Callon Petroleum Operating Company,2023,5,1354,1669,741,30
42329001450001,Callon Petroleum Operating Company,2023,6,626,1149,1411,30
42329001450001,Callon Petroleum Operating Company,2023,7,266,294,150,30
42329001450001,Callon Petroleum Operating Company,2023,8,102,102,188,30
42329001450001,Callon Petroleum Operating Company,2023,9,41,52,79,30
42329001450001,Callon Petroleum Operating Company,2023,10,11,20,2,30
42329001450001,Callon Petroleum Operating Company,2023,11,3,2,7,30
42329001450001,Callon Petroleum Operating Company,2023,12,0,0,0,0
42329001460002,Endeavor Energy Resources LP,2023,1,5407,9629,1530,30
42329001460002,Endeavor Energy Resources LP,2023,2,4067,7755,4505,30
42329001460002,Endeavor Energy Resources LP,2023,3,2466,2816,3996,30
42329001460002,Endeavor Energy Resources LP,2023,4,1173,1669,2393,30
42329001460002,Endeavor Energy Resources LP,2023,5,466,404,380,30
42329001460002,Endeavor Energy Resources LP,2023,6,190,164,319,30
42329001460002,Endeavor Energy Resources LP,2023,7,58,103,90,30
42329001460002,Endeavor Energy Resources LP,2023,8,13,7,4,30
42329001460002,Endeavor Energy Resources LP,2023,9,3,3,7,30
42329001460002,Endeavor Energy Resources LP,2023,10,0,0,0,0
42329001460002,Endeavor Energy Resources LP,2023,11,0,0,0,0
42329001460002,Endeavor Energy Resources LP,2023,12,0,0,0,0
42329001470000,Independence Resources Management LLC,2023,1,4480,3082,4195,30
42329001470000,Independence Resources Management LLC,2023,2,3609,5879,6007,30
42329001470000,Independence Resources Management LLC,2023,3,1823,2654,3442,30
42329001470000,Independence Resources Management LLC,2023,4,877,1328,1005,30
42329001470000,Independence Resources Management LLC,2023,5,246,324,569,30
42329001470000,Independence Resources Management LLC,2023,6,65,65,33,30
42329001470000,Independence Resources Management LLC,2023,7,14,26,29,30
42329001470000,Independence Resources Management LLC,2023,8,2,3,1,30
42329001470000,Independence Resources Management LLC,2023,9,0,0,0,0
42329001470000,Independence Resources Management LLC,2023,10,0,0,0,0
42329001470000,Independence Resources Management LLC,2023,11,0,0,0,0
42329001470000,Independence Resources Management LLC,2023,12,0,0,0,0
42329001480002,Parsley Energy Operations LLC,2023,1,5592,10183,13314,30
42329001480002,Parsley Energy Operations LLC,2023,2,4486,7114,4241,30
42329001480002,Parsley Energy Operations LLC,2023,3,2887,1619,1083,30
42329001480002,Parsley Energy Operations LLC,2023,4,1676,1944,1894,30
42329001480002,Parsley Energy Operations LLC,2023,5,784,689,751,30
42329001480002,Parsley Energy Operations LLC,2023,6,351,227,216,30
42329001480002,Parsley Energy Operations LLC,2023,7,117,147,116,30
42329001480002,Parsley Energy Operations LLC,2023,8,40,45,15,30
42329001480002,Parsley Energy Operations LLC,2023,9,11,12,19,30
42329001480002,Parsley Energy Operations LLC,2023,10,3,5,2,30
42329001480002,Parsley Energy Operations LLC,2023,11,0,0,0,0
42329001480002,Parsley Energy Operations LLC,2023,12,0,0,0,0
42329001490001,Permian Resources Operating LLC,2023,12,6999,11534,5370,30
42329001500100,Cimarex Energy Company,2023,11,8132,15426,15571,30
42329001500100,Cimarex Energy Company,2023,12,6067,6977,12450,30
42329001510002,Pioneer Natural Resources USA Inc,2023,1,3853,4168,1597,30
42329001510002,Pioneer Natural Resources USA Inc,2023,2,2884,3818,544,30
42329001510002,Pioneer Natural Resources USA Inc,2023,3,1921,3058,4424,30
42329001510002,Pioneer Natural Resources USA Inc,2023,4,1183,686,1076,30
42329001510002,Pioneer Natural Resources USA Inc,2023,5,649,345,173,30
42329001510002,Pioneer Natural Resources USA Inc,2023,6,306,212,640,30
42329001510002,Pioneer Natural Resources USA Inc,2023,7,131,176,240,30
42329001510002,Pioneer Natural Resources USA Inc,2023,8,45,47,38,30
42329001510002,Pioneer Natural Resources USA Inc,2023,9,16,19,16,30
42329001510002,Pioneer Natural Resources USA Inc,2023,10,5,8,9,30
42329001510002,Pioneer Natural Resources USA Inc,2023,11,1,1,1,30
42329001510002,Pioneer Natural Resources USA Inc,2023,12,0,0,0,0
42329001520001,Diamondback E&P LLC,2023,1,5050,6337,10396,30
42329001520001,Diamondback E&P LLC,2023,2,4092,6547,10127,30
42329001520001,Diamondback E&P LLC,2023,3,2270,4333,4955,30
42329001520001,Diamondback E&P LLC,2023,4,1289,1328,2861,30
42329001520001,Diamondback E&P LLC,2023,5,692,406,253,30
42329001520001,Diamondback E&P LLC,2023,6,250,280,70,30
42329001520001,Diamondback E&P LLC,2023,7,109,127,190,30
42329001520001,Diamondback E&P LLC,2023,8,35,44,26,30
42329001520001,Diamondback E&P LLC,2023,9,10,8,23,30
42329001520001,Diamondback E&P LLC,2023,10,2,3,2,30
42329001520001,Diamondback E&P LLC,2023,11,0,0,0,0
42329001520001,Diamondback E&P LLC,2023,12,0,0,0,0
42329001530000,Cimarex Energy Company,2023,11,10350,17419,12906,30
42329001530000,Cimarex Energy Company,2023,12,8211,12341,20061,30
42329001540000,Diamondback E&P LLC,2023,1,5653,8242,11670,30
42329001540000,Diamondback E&P LLC,2023,2,4188,3702,5320,30
42329001540000,Diamondback E&P LLC,2023,3,2244,2686,1348,30
42329001540000,Diamondback E&P LLC,2023,4,1115,1905,2149,30
42329001540000,Diamondback E&P LLC,2023,5,358,555,773,30
42329001540000,Diamondback E&P LLC,2023,6,114,129,205,30
42329001540000,Diamondback E&P LLC,2023,7,28,51,13,30
42329001540000,Diamondback E&P LLC,2023,8,5,7,1,30
42329001540000,Diamondback E&P LLC,2023,9,0,0,0,0
42329001540000,Diamondback E&P LLC,2023,10,0,0,0,0
42329001540000,Diamondback E&P LLC,2023,11,0,0,0,0
42329001540000,Diamondback E&P LLC,2023,12,0,0,0,0
42329001550000,Devon Energy Production Company LP,2023,1,5917,6171,2272,30
42329001550000,Devon Energy Production Company LP,2023,2,5514,8971,1663,30
42329001550000,Devon Energy Production Company LP,2023,3,3723,5148,2267,30
42329001550000,Devon Energy Production Company LP,2023,4,2018,2647,2634,30
42329001550000,Devon Energy Production Company LP,2023,5,1207,1858,1087,30
42329001550000,Devon Energy Production Company LP,2023,6,528,740,398,30
42329001550000,Devon Energy Production Company LP,2023,7,187,130,40,30
42329001550000,Devon Energy Production Company LP,2023,8,73,93,135,30
42329001550000,Devon Energy Production Company LP,2023,9,19,25,10,30
42329001550000,Devon Energy Production Company LP,2023,10,5,4,5,30
42329001550000,Devon Energy Production Company LP,2023,11,1,1,0,30
42329001550000,Devon Energy Production Company LP,2023,12,0,0,0,0
42329001560000,Apache Corporation,2023,1,4060,7778,3019,30
42329001560000,Apache Corporation,2023,2,3442,3170,1757,30
42329001560000,Apache Corporation,2023,3,2920,2674,2728,30
42329001560000,Apache Corporation,2023,4,1723,1876,3091,30
42329001560000,Apache Corporation,2023,5,880,958,1637,30
42329001560000,Apache Corporation,2023,6,449,311,244,30
42329001560000,Apache Corporation,2023,7,181,350,288,30
42329001560000,Apache Corporation,2023,8,77,86,165,30
42329001560000,Apache Corporation,2023,9,25,47,16,30
42329001560000,Apache Corporation,2023,10,7,8,12,30
42329001560000,Apache Corporation,2023,11,1,0,0,30
42329001560000,Apache Corporation,2023,12,0,0,0,0
42329001570102,Matador Production Company,2023,1,3063,5795,7587,30
42329001570102,Matador Production Company,2023,2,2295,2219,3122,30
42329001570102,Matador Production Company,2023,3,1182,995,2259,30
42329001570102,Matador Production Company,2023,4,626,433,212,30
42329001570102,Matador Production Company,2023,5,203,240,240,30
42329001570102,Matador Production Company,2023,6,67,81,165,30
42329001570102,Matador Production Company,2023,7,17,17,28,30
42329001570102,Matador Production Company,2023,8,3,3,2,30
42329001570102,Matador Production Company,2023,9,0,0,0,0
42329001570102,Matador Production Company,2023,10,0,0,0,0
42329001570102,Matador Production Company,2023,11,0,0,0,0
42329001570102,Matador Production Company,2023,12,0,0,0,0
42329001580001,Apache Corporation,2023,3,6049,5419,13970,30
42329001580001,Apache Corporation,2023,4,4491,5717,7333,30
